"chunk_id","relevance_score","title","date","url","content"
"62","0.7540015280246735","BONN - ULBRICHTS FREUND UND HELFER","1964-10-20","https://www.spiegel.de/politik/bonn-ulbrichts-freund-und-helfer-a-40252beb-0002-0001-0000-000046175774?context=issue",". Was wäre weiter, wenn Betriebe, Gewerkschaften, Universitäten, Schulen und Jugendverbände zu Diskussionsforen, Arbeitstagungen und Erfahrungsaustausch einlüden? Wenn sich westdeutsche Gemeinden an die »Patenschaften« ostdeutscher Gemeinden erinnerten oder selbst solche »Patenschaften« gründeten, um einzuladen und Einladungen anzunehmen, um Gemeinderäte, Theaterensembles, Orchester, Sportmannschaften, Kegelklubs, Geflügelzüchter und Briefmarkensammler auf Besuch zu schicken und als Gegenbesuch zu empfangen? Wie wäre es, wenn bei allen diesen Gelegenheiten den östlichen Atomwaffen- und Friedensvertragsreden praktische Vorschläge entgegengehalten würden, um die Spaltung im kleinen zu überbrücken; wenn Vertreter des Westens von Fach- und Kommunalfragen, vom Reiseverkehr, von währungstechnischen Schwierigkeiten, die für beide Seiten interessant oder ärgerlich sind, sprechen würden? Die Reihe solcher Möglichkeiten ließe sich verlängern. Die meisten von ihnen sind auch schon einmal ausprobiert worden, aber es handelte sich dabei fast immer nur um Einzelunternehmen. Gegen die herrschende Auffassung begonnen, waren sie von vornherein durch Mißtrauen und Kritik, die sie im eigenen Lager fanden, und durch ihre Isolierung zur Ergebnislosigkeit verurteilt. Erfolgreich kann so etwas nur sein, wenn es die moralische Unterstützung der Öffentlichkeit hat. Doch die politische Auseinandersetzung kann und sollte zunächst auch gar nicht Hauptzweck einer westdeutschen Kontakt-Politik sein. Sicherlich wäre es wünschenswert, diese Auseinandersetzung durch möglichst breite Konfrontation auf allen Lebensgebieten zu führen. Erster Zweck westdeutscher Kontaktsuche wäre daher, daß beide Seiten, auch wenn sie sich befehden, miteinander umzugehen lernen. Notwendig ist vor allem anderen, Ressentiments, Vorurteile und die wechselseitige Verketzerung zu überwinden. »Entideologisierung« ist ein Erfordernis auf beiden Seiten - wenn auch nicht in gleichem Umfang. Die Bundesrepublik kann den Kalten Krieg nicht beenden, sie kann seine Fortführung aber behindern, indem sie ihm wenigstens einen Teil seiner Voraussetzung entzieht. Denn obwohl der Kalte Krieg vom Osten begonnen wurde, ist inzwischen auch der Westen darin befangen. Es gibt eine Automatik von Aktion und Reaktion, aus der einer bewußt ausbrechen muß. Solange schon die bloße Bezeichnung der anderen Seite zur Beleidigung ausartet, können auch die Handlungen nur Akte der Feindschaft sein. Niemand kann erwarten, daß hier Freundschaft möglich wird. Fremdheit und Ferne werden zwischen Demokraten und Kommunisten auf absehbarer Zeit unüberwindbar bleiben. Aber möglich erscheint es, zu einem Verhältnis korrekter Sachlichkeit zu gelangen. Um das zu erreichen, kommt es darauf an, möglichst viele »Sachen« zu finden, an denen beide Seiten ein Interesse haben. Schwer kann das eigentlich nicht sein, es bedürfte einiger Phantasie und vor allem solider Fachkenntnisse"
"63","0.7533409893512726","»Mit dem Latein am Ende«","1969-09-21","https://www.spiegel.de/politik/mit-dem-latein-am-ende-a-8c4c84e8-0002-0001-0000-000045562546?context=issue","Wahlredner verkünden die frohe Botschaft auf allen Marktplätzen: Nie ging es den Deutschen so gut wie heute -- im 25. Jahr seit Kriegsende. »Größer als jemals zuvor in einer ähnlichen Zeitspanne«, so rühmt Bundesforschungsminister Gerhard Stoltenberg, sei in den letzten 20 Jahren »der soziale Aufstieg breiter Volksschichten« gewesen; und unaufhaltsam werde der Wohlstand der Deutschen auch künftig weiterwachsen -- »manchen pessimistischen Prognosen« zum Trotz. Für den Weg der Bundesrepublik in eine goldene Zukunft formuliert Stoltenberg den Marschbefehl: »An der vordersten Front der Forschung und Entwicklung« müsse Westdeutschland »eigene Leistungen« vollbringen -- denn »wie wir im letzten Drittel unseres Jahrhunderts leben werden, hängt entscheidend davon ab, was wir heute für die Forschung tun«. Was in der Bundesrepublik heute für Forschung und Entwicklung getan wird, läßt die Parole vom unaufhaltsamen Aufstieg Deutschlands als schiere Augenwischerei erscheinen. So kärglich blieben nach dem Krieg die Aufwendungen für Forschung und Wissenschaft, daß fachkundige Kritiker wie etwa der Karlsruher Kybernetik-Professor Karl Steinbuch fürchten, Westdeutschland könnte sich bis zum Jahre 2000 »dem Zustand eines unterentwickelten Landes« genähert haben. Nur mühsam gelingt es den Bonner Wissenschaftspolitikern, wenigstens 13. Fortsetzung einige Glanzlichter aufzusetzen: Auf dem Sektor der Kernforschung und des Reaktorbaus, so vermerkt ein vom Stoltenberg-Ministerium herausgegebener Wahlprospekt« sei den deutschen Physikern immerhin ein »Durchbruch« gelungen -- »bahnbrechend« sei dabei »die großzügige Förderung durch den Staat« gewesen. Neutrale Beobacher sehen es anders: Experten der weltweiten Organisation für wirtschaftliche Zusammenarbeit und Entwicklung (OECD) konstatierten 1968, es gebe »kein Gebiet der Wissenschaft mehr, in dem Deutschland als führend bezeichnet werden könnte«; Hauptgrund für den deutschen Rückstand sei »die Vernachlässigung von seiten des Staates«. Die OECD-Statistiker ermittelten, daß die Bundesrepublik für den wissenschaftlichen und technologischen Fortschritt seit langem einen weit geringeren Anteil ihres Einkommens ausgibt als fast alle übrigen Industrienationen: * 1967 investierte der Bonner Staat 1,94 Prozent des westdeutschen Bruttosozialprodukts in Forschungs- und Entwicklungsprojekte; nur wenige Jahre zuvor erreichte der Betrag kaum mehr als ein Prozent des Nationaleinkommens. * In den USA und in der Sowjet-Union hingegen betrugen 1967 die Forschungsausgaben jeweils etwa drei Prozent, in Frankreich und Großbritannien je 2,3 Prozent des Bruttosozialprodukts"
"64","0.7533399760723114","Ulbrichts Schatten wird größer","1979-10-07","https://www.spiegel.de/politik/ulbrichts-schatten-wird-groesser-a-1a2e0e4e-0002-0001-0000-000039868604?context=issue",". DDR-Betriebe brauchen für die Fertigung eines Produkts 20 Prozent mehr Stahl als westdeutsche Firmen. Und obwohl die Motorisierung weit dürftiger, das Sozialprodukt je Einwohner um rund 20 Prozent geringer als in der Bundesrepublik ist, liegt in der DDR der Pro-Kopf-Verbrauch an Energie 16 Prozent höher. SED-Chef Honecker: »Auf vielen Gebieten produzieren wir noch zu teuer. Es werden je Erzeugnis zu viel Material und Energie, zu viele produktive Leistungen und Arbeitsmittel verbraucht.« Datenverarbeitung und Elektronik hinken um mindestens zehn Jahre hinter der Entwicklung im Westen her; der Rückstand verhindert eine nennenswerte Rationalisierung und wirkt sich nun auch verheerend auf den Verkauf jener Waren aus, bei denen die DDR noch im vergangenen Jahr international mithalten konnte. Spiegelreflexkameras aus Dresden etwa, bislang auch im Westen geschätzt, haben wenig Chancen gegenüber den mit Mikroprozessoren bestückten japanischen Apparaten, selbst Billig-Uhren aus Ruhla kommen schwer gegen die Quarz-Konkurrenz an. Nur weil numerisch gesteuerte Werkzeugmaschinen (Stückpreis bis zu einer Million Mark) in der DDR überaus preiswert sind, kauften Japaner die Automaten; dann rissen sie die »Robotron«-Elektronik heraus und ersetzten sie durch eine japanische Steuerung. Daß hier erneut eine Schwachstelle ihrer Industrie aufgebrochen ist, wissen die SED-Technokraten genau. Günter Mittag, dem Wirtschaftsmann im SED-Politbüro, gilt die Mikroelektronik als »eine Schlüsseltechnologie«; im Juni 1977 bereits veranstaltete die SED-Führung ein eigenes ZK-Plenum zu diesem Thema: Den Spitzengenossen, die nichts von Chips, ICs und Mikroprozessoren verstehen, sollte damit die Bedeutung der Elektronik beigebracht werden. In diesem Sommer gab die SED-Spitze erneut eine Prioritätenliste heraus: »Besonders sind die Aufgaben zur Entwicklung und Anwendung der Mikroelektronik, der Industrierobotertechnik, von numerischen und nichtnumerischen Steuerungen, zur Höherveredlung chemischer und metallurgischer Erzeugnisse sowie zur Einführung spezieller materialsparender Technologien zu beschleunigen.« Doch ihren Wissenschaftlern und Ingenieuren erlaubt die SED nicht, sich über den neuesten Stand der Technik zu informieren. Nur wenige Wirtschaftsfunktionäre dürfen West-Messen besuchen, nur ein paar Forscher westliche Fachzeitschriften beziehen, und von wissenschaftlichen Kongressen in kapitalistischen Ländern sind Ostdeutsche fast immer ausgesperrt. So kamen im August zu dem weltgrößten Kongreß über Reaktortechnik rund 1500 Wissenschaftler aus 35 Ländern nach West-Berlin, aus der DDR keiner. Ob Reaktortechnik oder Mikroelektronik, wichtigste Informationsquelle der DDR-Experten sind die Sendungen des Kölner Deutschlandfunks"
"65","0.7527995109558105","Generationen von Halbidioten","1952-06-24","https://www.spiegel.de/wissenschaft/generationen-von-halbidioten-a-f1a506ef-0002-0001-0000-000021977185?context=issue",". In den USA hat bereits das Zeitalter derKybernetik begonnen, das Zeitalter der sich selbst steuernden Maschinen mit Robotergedächtnis und Elektronengehirn. Dr. Norbert Wiener, der Chronist der neuen technischen Entwicklung, spricht von einer zweiten industriellen Revolution. Sein Urteil: »Nach der zweiten Revolution wird der Durchschnittsmensch von mittleren oder geringeren Fähigkeiten nichts mehr zu bieten haben, was noch irgend jemand für sein Geld kaufen möchte.« Der Durchschnittsmensch wird - wenn seine Intelligenz weiter absinkt - in absehbarer Zeit nicht mehr in der Lage sein, die komplizierter werdenden Maschinen zu bedienen. Nur das schrumpfende Häuflein der Intelligenten könnte dann noch das Zivilisationsgetriebe in Gang halten. Die große Masse der Unbegabten wäre völlig ausgeschaltet. So lautet die ziemlich dichterisch ausgemalte Zukunftsprognose der Wissenschaftler. Cook nennt ein sehr frühes Datum für den Beginn der Katastrophe: 1985. Die Unfähigen von 1985 würden aber wiederum die Eltern der folgenden Generationen sein. Sagt Cook: »Wenn der Anstoß all der neuen muskel- und geistsparenden Maschinen und all der zeit- und lebenssparenden Kniffe nur Generationen von Halbidioten zur Folge hat, dann ist das große Experiment des 20. Jahrhunderts, das Experiment der industriellen Revolution, ein Fehlschlag.« *) 8,7 Geburten auf 1000 Einwohner, Bundesrepublik: 15,5 Geburten."
"66","0.752763569355011","»Das Stahlnetz stülpt sich über uns«","1979-06-24","https://www.spiegel.de/politik/das-stahlnetz-stuelpt-sich-ueber-uns-a-a42ef604-0002-0001-0000-000040349446?context=issue",". Noch besteht die Hoffnung, daß die nützlichen Datenroboter politisch verantwortliche Herren finden, die nicht der Machtfaszination der Technik erliegen. Dann könnte diese Technologie das wertvollste Werkzeug sein, das der Mensch je erfunden hat. »Diskussion in Bilderstürmer-Manier« Von Helmut Sehirrmacher Der hannoversche Polizeidirektor Helmut Schirrmacher, 56, ist seit 1975 Vorsitzender der Gewerkschaft der Polizei (GdP). Die GdP ist mit 156000 Mitgliedern die größte Polizeigewerkschaft der Welt. Die öffentliche Diskussion über die Datenverarbeitung bei der Polizei ist sicher notwendig, wenn sie -- auch im Interesse der Polizei -- klären hilft, was notwendig ist und was nicht. Es hilft jedoch nicht weiter, wenn diese Diskussion in Bilderstürmermanier geführt wird und nun alles und jedes am Polizei-Computer für verdächtig oder gar unzulässig gehalten wird. Der Bürger zahlt nämlich hinterher die Zeche, wenn die Polizei aufgrund absolut fehlender Daten nicht mehr in der Lage ist, ihren gesetzlichen Auftrag zu erfüllen. Die Frage nach dem Polizei-Computer darf also nicht lauten: alles oder nichts. Selbstverständlich darf nicht allein das technische Potential einer Datenanlage als Maßstab für ihre Nutzung dienen; vielmehr muß das Machbare regelmäßig am rechtlich und tatsächlich Gebotenen gemessen werden. Die GdP weist aber den Vorwurf an die Kollegen im BKA zurück, sie hätten in planloser Sammelwut Daten gesammelt, die zum einen praktisch nicht verwendbar und zum anderen rechtlich nicht zulässig zustande gekommen seien. Schließlich sind sämtliche Dateien mit Wissen und Zustimmung des Bundesinnenministeriums und auch der Länderbehörden angelegt worden. »>Die Alternative wäre ein Blockwartsystem« Von Hans Werner Hamacher Der Düsseldorfer Hans Werner Harnscher, 55, ist seit fünf Jahren Direktor des größten Landeskriminalamtes (LKA) der Bundesrepublik. überregional bekannt geworden war Hamacher 1971, als er sich -- damals Kripochef von Köln -- bei einem spektakulären Bankraub als Austausch-Geisel zur Verfügung stellte. In jüngster Zeit wurde der nordrhein-westfälische LKA-Direktor als möglicher Nachfolger des BKA-Chefs Herold genannt. Die Polizei muß Karteien führen, um wirksam arbeiten zu können. Die Alternative wäre ein Haus- und Blockwartsystem oder eine tief im Gesellschaftsleben eingefressene Geheim- und Gesinnungspolizei -- Möglichkeiten, die niemand ernsthaft in Erwägung ziehen möchte. Die herkömmlichen Karteien haben durch Aufnahme in die elektronische Datenverarbeitung eine neue Qualität bekommen. Das ändert nichts daran: Die Daten stehen nur der Polizei zur Verfügung, nicht sonstigen staatlichen, schon gar nicht außerstaatlichen Stellen. Natürlich müssen Namen von Unverdächtigen festgehalten und gespeichert werden. So sind zum Beispiel Verbrechensopfer gewiß Unverdächtige, und doch speichert die Polizei die Namen aus Indexgründen ein, schon um bei Anfragen des Opfers selbst, seiner Versicherung oder der Justiz den Vorgang auffinden zu können"
"67","0.7522289752960205","Du, unsere Liebe","1969-10-05","https://www.spiegel.de/politik/du-unsere-liebe-a-343f9b32-0002-0001-0000-000045520715?context=issue",". Meinungsumfragen der Allensbacher Demoskopen für das Zweite Deutsche Fernsehen ergaben, daß noch 1966 fast die Hälfte der Bundesbürger nichts vom Berliner Mauerbau im Jahre 1961 gehört hatte, und zwei Drittel wußten nicht, daß es in der DDR eine Karl-Marx-Stadt (früher: Chemnitz) gibt. Wiederum die Hälfte glaubte, Fahrräder wie Kinderwagen könnten im Osten Deutschlands nur mit Bezugsschein gekauft werden, und abermals jedem zweiten Westdeutschen ist unbekannt, daß die DDR Autos fertigt. Indes: Zwischen Elbe und Oder produzieren heute 17 Millionen Deutsche mit ihrer Industrie in zehn Monaten, was vor dem Kriege zwischen Maas und Memel 67 Millionen Deutsche in einem ganzen Jahr erarbeiteten. Sie bauen, zum Beispiel, pro Jahr 12 500 Traktoren und rund 138 000 Autos, spinnen 270 000 Tonnen Garn, fabrizieren 327 000 Waschmaschinen, kochen 4,4 Millionen Tonnen Rohstahl und erzeugen 63 Milliarden Kilowattstunden Strom. Sie rackerten ihre DDR auf den zehnten Platz der ökonomischen Weltrangliste und schaffen, mit 0,5 Prozent der Weltbevölkerung, 1,7 Prozent des Volkseinkommens aller Länder. Dort, zwischen Oder und Elbe, arrangierten sich 17 Millionen Deutsche -wenngleich eher genötigt denn freiwillig -- mit einem Staat, dem bis zum Mauerbau des Jahres 1961 rund 2,5 Millionen Bürger den Rücken gekehrt hatten; schwindet, mit der Hoffnung auf Wiedervereinigung, gesamtdeutsches Bewußtsein; wächst mit dem Arrangement die Staats-Loyalität. Dort entwickelte die Staatspartei ein einheitliches Bildungssystem, das vom Kindergarten über die obligatorische polytechnische Zehn-Klassen-Schule zur Berufsausbildung und über Fachschulen zum Studium oder, über die Zwölf-Klassen-Schule, unmittelbar zur Hochschulreife führt. Die Bildungspolitiker der SED verfügten eine Hochschulreform, die Lehre und Forschung den Bedürfnissen der modernen Industriegesellschaft anpaßte. Jedem Bürger steht der staatliche Gesundheitsdienst zur Verfügung, die Frauen-Emanzipation machte raschere Fortschritte als in der Bundesrepublik. So stellen die Frauen der DDR 34 Prozent der Richter, 70 Prozent der Lehrer, 31,5 Prozent der Ärzte und fast 13 Prozent der Bürgermeister. Im Osten Deutschlands etablierte sich eine Staatsmacht, die sich im sozialistischen Lager -- obzwar als Schulmeister und Besserwisser beargwöhnt -- Einfluß und in Moskau Sympathie erwarb; die, wenn auch unter Mühen und Kosten, in bislang sechs Ländern der Dritten Welt diplomatisch Fuß faßte; die im Westen, der ihr die Anerkennung noch versagt, gleichwohl als Handelspartner Einlaß fand. Das alles gewann Gestalt »unter«, wie die SED heute eingesteht, oft »kaum überwindlichen Schwierigkeiten«. Und wirklich: Nichts sprach für diesen Staat, als am 7. Oktober 1949 der Deutsche Volksrat in der provisorischen Staatsoper an der Ost-Berliner Friedrichstraße die Sowjetische Besatzungszone zur »Deutschen Demokratischen Republik« erhob"
"68","0.7522034049034119","Nichts wird verziehen","1972-07-23","https://www.spiegel.de/kultur/nichts-wird-verziehen-a-770f096f-0002-0001-0000-000042854148?context=issue",". Bei der Washingtoner Zentrale des FBI werden bereits jetzt schon täglich 26 000 Computer-Anfragen bearbeitet. Freilich, die Bedrohung des Privatlebens, die Juristen und Wissenschaftler durch eine zunehmende Computerisierung von Informationen befürchten, wird erst dann akut, wenn -- wie auch in der Bundesrepublik geplant -- zentrale Datenbanken entstehen und die für bestimmte Bereiche (Kreditwürdigkeit. Strafregister, Unfallhäufigkeit und andere) programmierten einzelnen Computer zusammengeschlossen werden. Als Mitte der sechziger Jahre in den USA Pläne für eine zentrale Datenbank vor einem Senatsausschuß diskutiert wurden, warnte denn auch Professor Arthur Miller: »Ein zentraler Computer könnte das Herz eines obrigkeitlichen Überwachungssystems werden, durch welches unsere Finanzen. unser Umgang. unsere geistige und körperliche Gesundheit den Inquisitoren der Regierung oder gar zufälligen Beobachtern offenbart werden.« Die ersten Anfänge einer perfekten -- Überwachung durch Computer haben Warner und Stone in den USA entdeckt. Große Unternehmen wie auch das FBI führen Lektüre-Überprüfungen durch. Dabei werden die von bestimmten Personen aus Bibliotheken ausgeliehenen Buchtitel gespeichert. Wer Bücher von Karl Marx oder Herbert Marcuse ausleiht, fällt zumindest als verdächtig auf. Die »Unfähigkeit des Computers, etwas zu vergessen, was einmal in ihn eingegeben wurde« (Miller), seine Perfektion also, verhindert, daß diese verdächtige Tatsache jemals vergessen wird. So berichten Warner und Stone von einem US-Rekruten, der von einem bestimmten Truppenteil abgewiesen wurde, weil er nach der Computer-Auskunft eine »kriminelle Vergangenheit« hatte. Nachforschungen ergaben, »daß das betreffende Vergehen ein im Alter von zehn Jahren verübter Ladendiebstahl war«. Bisher, so glauben Warner und Stone, wurde unsere Freiheit geschützt durch die »Unfähigkeit von Regierung und Wirtschaft, zusammenzuarbeiten und wirksam Informationen auszutauschen«. Computer aber könnten diese Unfähigkeit beseitigen. Der Zusammenschluß privater und staatlicher Datenspeicher schaffe die Möglichkeit. über jeden Menschen ein detailliertes, exaktes, sofort greifbares Dossier zur Verfügung zu haben. Angesichts eines allmächtigen und allwissenden Computer-Systems. so Warner und Stone, könnte die politische Parole der Zukunft -- frei nach Marx und Engels -- lauten: »Vier Mensch ist frei geboren, aber allenthalben auf Band gespeichert! Arbeiter aller Länder, vereinigt euch, ihr habt nichts zu verlieren, außer euren IBM-Karten«."
"69","0.7520322501659393","Gutes Gewissen","1972-08-06","https://www.spiegel.de/politik/gutes-gewissen-a-88a7dda6-0002-0001-0000-000042920144?context=issue","Peter Braun, Sprecher des Bonner Wissenschaftsministeriums, konnte sich ähnlich rüder Rüge nicht entsinnen: »In der Schärfe haben wir noch keinen Bericht bekommen.« Nach einer Überprüfung der Gesellschaft für Mathematik und Datenverarbeitung (GMD) hatte der Bundesrechnungshof. finanzielle Kontrollinstanz der Staatsmacht. dem zuständigen Minister Klaus von Dohnanyi mitgeteilt, die von ihm besoldeten Forscher seien mit Bundesmitteln nicht wirtschaftlich und sparsam umgegangen. Über die Zustände in dem zu 90 Prozent vom Bund finanzierten, mit einem Budget von 27,2 Millionen Mark ausstaffierten und im Bonn-nahen Schloß Birlinghoven untergebrachten Unternehmen urteilten die Kontrolleure unnachsichtig: »Ohne eine grundlegende Änderung von Struktur, Organisation und Arbeitsweise der Gesellschaft erscheint die ordnungsmäßige Verwendung der Mittel auch für die Zukunft nicht gesichert« Besonders anstößig erschien den Frankfurter Prüfern. daß sich die Birlinghovener Mathematiker und Datenverarbeiter (409 Bedienstete) in den ersten drei Jahren ihrer 1968 gegründeten Gesellschaft »nur am Rande« (Rechnungshof-Prüfer Ministerialrat Fiselius) mit den komplizierten Computer-Problemen der Bundesverwaltung beschäftigten. Statt die Verwaltungen mit Programmen zur Datensammlung und -verarbeitung zu versorgen, habe GMD-Geschäftsführer Professor Fritz Krückeberg seine Schloß-Gesellschaft ganz auf mathematische Grundlagenforschung programmiert. Schlimmer noch: Die Rechnungshof-Beamten plagen sogar Zweifel, ob die Wissenschaftler ihren GMD-Job überhaupt ernst nehmen: »Nicht hinreichend geklärt werden konnte, welche Teile ihrer Arbeitszeit die Instituts- und Abteilungsleiter auf Tätigkeiten verwenden. die überhaupt nicht mit ihrem Dienstverhältnis zur GMD zusammenhängen.« Bei dieser Dienstauffassung -- drei der fünf Birlinghovener Institutsdirektoren sind gleichzeitig am Institut für angewandte Mathematik und Informatik der Universität Bonn tätig -- sei ein Nutzen für die Anwendung der Datenverarbeitung nicht »hinreichend sichtbar geworden«. Wichtige, vom Geldgeber verlangte Hilfsarbeiten seien unerledigt geblieben. etwa die GMD-Beihilfe bei der Einrichtung einer Bundesdatenbank' von Computer-Anlagen des Bundeskriminalamtes und des Deutschen Patentamtes. Auch bei der Entwicklung von Planungs- und Führungssystemen der Bundeswehr hätten die Wissenschaftler die Hilfe versagt. Kritisch berichteten die Rechercheure den Bonner Kollegen: »Die GMD hat sich im wesentlichen nicht an die von Ihnen gesetzten Prioritäten gehalten.« Eigenwillig auch erschien den Frankfurter Beamten Krückebergs Schloß-Leitung. Zwar habe sich der Geschäftsführer einen Führungsstab zugelegt, um die Gesellschaft besser leiten zu können"
"70","0.7518479228019714","Ritt auf dem Tiger","1970-01-04","https://www.spiegel.de/politik/ritt-auf-dem-tiger-a-d9f98b80-0002-0001-0000-000045226162?context=issue",". Von riesigen Trichterstädten, gigantischen Gitterkonstruktionen und Unterwasserhäusern träumen die progressiven Stadtplaner -- ohne daß sie auch nur annähernd brauchbare Vorstellungen davon hätten, wie Menschen künftig wohnen wollen. Und jeweils rund zehn Milliarden Mark Steuergelder kostet die europäische, die sowjetische und die amerikanische Entwicklung eines zivilen Überschallflugzeugs, das in der zweiten Hälfte dieses Jahrzehnts ein paar Leuten den fragwürdigen Vorteil bietet, einige Stunden Reisezeit einzusparen; ob das den Einsatz eines solchen geistigen und finanziellen Potentials rechtfertige, stand kaum zur Debatte. Daß namentlich in der Bundesrepublik Zukunftsforschung und Zukunftsplanung nur erst in bruchstückhaften Ansätzen erkennbar sind, wurde deutlich bei einem »Internationalen Symposium über Zukunftsfragen«, zu dem die »Gesellschaft für Zukunftsfragen« Mitte November vorigen Jahres eingeladen hatte. 50 prominente Forscher, Techniker und Wissenschaftler, dazu 1200 Gäste trafen sich im Kongreßsaal auf der Münchner Theresienhöhe. Zukunftsbestimmende Wissenschaftsgebiete wurden abgesteckt -- doch der Anspruch des Symposiums, die heillose Verflechtung der wuchernden Zweige moderner Technik und Forschung zu entwirren, blieb weithin unerfüllt. Nicht einmal der selbstgestellten Forderung, Zukunftsprobleme einer weithin ratlosen Öffentlichkeit in »allgemein verständlicher« Sprache bewußt zu machen, vermochten die Fachleute Rechnung zu tragen -- unklar blieb, ob sich die verwickelten Sachfragen einer durchsichtigen Darstellung entziehen oder ob es den Experten am Willen zu populärer Ausdrucksweise mangelte. Weniger noch gelang es den vortragenden und diskutierenden Fachleuten, die einander durchkreuzenden Entwicklungstendenzen des technischen Zeitalters -- deren sogenannte Interdependenz -- durchschaubar und übersichtlich zu machen: Städtebauprobleme und Verkehrsfragen etwa wurden an verschiedenen Kongreßtagen isoliert abgehandelt -- kaum verwunderlich in einem Land, in dem Satellitenstädte von der Größe Erlangens (so das Märkische Viertel in Berlin) geplant und erbaut werden, noch bevor die Zufahrtstraßen und Verkehrsverbindungen fertiggestellt sind. Aus hochgelegenen Studierstuben, so schien es, waren die Gelehrten in München herabgestiegen, um einem staunenden, aber auch schaudernden Publikum die bevorstehenden Wunder der Technik vorzuführen: Computer, deren Gedächtnis tausendmal umfassender ist als die Merkfähigkeit derzeit üblicher Elektronengehirne; Flugzeuge, die dreimal so viele- Passagiere aufnehmen können wie die gegenwärtig größten Düsenriesen; Hügelstädte und Siedlungen, die gleich Bohrinseln auf Pfeilern über dem Meer stehen, ferngesteuerte Luftkissenautos oder Massenverkehrsmittel, die wie Rohrpost-Bomben durch ein Kanalsystem rasen, Lernmaschinen und gigantische Kraftwerke, künstliche Nahrungsmittel und synthetische Werkstoffe, die Holz und Eisen überflüssig machen"
"71","0.7516258358955383","Wandelnde Steckbriefe","1979-10-14","https://www.spiegel.de/politik/wandelnde-steckbriefe-a-b77a9ce9-0002-0001-0000-000039867112?context=issue","Professor Hans Peter Bull, oberster Computer-Wächter der Republik, löste Datenschutz-Alarm aus. Die staatliche »Kontrolle über den Bürger«, schrieb er am 25. September dem Innenausschuß-Vorsitzenden Axel Wernitz, drohe allzu stark zu geraten; nunmehr müsse »den Anfängen gewehrt werden«. In der Bonner Beethoven-Halle diskutierte, zwei Tage später, die »Deutsche Vereinigung für Datenschutz« (DVD) über »Informationstechnologie und Bürgerfreiheit«. Manchem Experten liefen, erinnert sich DVD-Vize Gert Hausmann, »kalte Schauer über den Rücken«. Ähnliches Unbehagen, so analysierten letzte Woche professionelle Bonner Presseauswerter? beginnt sich auch schon in den Spalten der Tageszeitungen breitzumachen: Die Deutschen würden, bangte etwa ein Leserbriefautor in der »Süddeutschen Zeitung ein »Volk von wandelnden Steckbriefen«; in Bonn vollziehe sich, argwöhnte ein anderer, ein »entscheidender Schritt zum Polizeistaat«. Laienängste wie Expertenproteste hat das größte Automatisierungsvorhaben provoziert, das jemals im bundesdeutschen Meldewesen anstand -- die Ausgabe computergerechter Personalausweise an 48 Millionen Bürger. Rechtsgrundlage für das Mammutprojekt soll ein von Innenminister Gerhart Rudolf Baum dem Kabinett im Mai präsentiertes »Gesetz zur Änderung des Gesetzes über Personalausweise« sein, dessen Entwurf den Bundestag am 20. September in erster Lesung bereits passiert hat. Im Plenum war Baums Vorhaben ausnahmslos mit Zuspruch bedacht worden. Tatsächlich hat der geplante Plastikpaß in Scheckkartenformat? wie selbst Kritiker einräumen, einen wichtigen Vorzug: Die Karte, die von 1981 an ausgegeben werden soll, gilt, anders als das derzeitige graue Heftchen, als absolut fälschungssicher. Die Berliner Bundesdruckerei soll die neuen Ausweise mit Hilfe »hochentwickelter Technik« zentral herstellen; schon beim Versuch, Lichtbild oder Aufschrift zu manipulieren, werde die Karte »irreparabel beschädigt« (Baum). Massive Bedenken geweckt hat jedoch eine andere Ausweiseigenart, die im Parlament allenfalls beiläufig zur Sprache gekommen ist: Das vorgesehene Personaldokument soll »maschinell lesbar« sein -- wodurch der Ausweis, weltweit einzigartig, zu einem Bestandteil der polizeilichen EDV-Systeme würde. Bei Verkehrs- wie Grenzkontrollen sollen künftig die Plastikkarten mit Hilfe elektronischer »Lesepistolen« abgetastet werden, die über Funk oder Kabel mit staatlichen Datenbanken verbunden sind. Blitzschnell ließe sich dann nicht nur feststellen, ob ein Ausweisbesitzer zur Festnahme oder zur Aufenthaltsermittlung ausgeschrieben ist, sondern auch ein Teil dessen, was sonst noch gegen ihn vorliegt"
